ChangeType,branch_code,FieldName,OldValue,NewValue
Modified,05511,address.line2,GOLF CITY PLOT -8,"GOLF CITY PLOT -8, CAPETOWN ROAD"
Modified,00892,address.line2,AAWAS VIKAS COLONY,AAWAS VIKAS COLONY ROAD
Modified,00892,contact,05947-279153,
Modified,03000,address.line3,"RENUKA NAGAR, MSH-8",MUKTAI NAGAR
Modified,03000,address.line2,NEAR VISHWA KARMA MANDIR,"NEAR VISHWA KARMA MANDIR, RENUKA NAGAR, NH 8"
Modified,03000,contact,02583- 234138,
Modified,03345,address.line2,NEAR SARASWATI SISHU VIDYA MANDIR,NEAR SARASWATI SISHU VIDYA MANDIR ROAD
Modified,02664,address.line1,"'GYAN GULSHAN', BLOCK NO:5 - 1,2,3","GYAN GULSHAN, BLOCK NO:5 - 1,2,3"
Modified,02664,address.line2,OPP: MANGALMURTI HOSPITAL,"OPP: MANGALMURTI HOSPITAL, RSC ROAD NO 1A"
Modified,00801,address.line2,MAJISA MANDIR ROADNEAR MADHAV COLLEGE,"NEAR MADHAV COLLEGE, MAJISA MANDIR ROAD"
Modified,00801,email,barme@bkivv.org,barmer@bkivv.org
Modified,01682,address.line1,SHANTI ANUBHUTI BHAWAN,"D.NO: 014, SHANTI ANUBHUTI BHAWAN"
Modified,01682,address.line3,,KALPABASI NAGAR
Modified,01682,address.line2,KALPABASI NAGAR,DALDA FACTORY ROAD
Modified,01682,contact,06811-260361,
Modified,00813,address.line2,"J.D.A. COLONY, MALVIYA NAGAR BLOCK A","J.D.A. COLONY, MALVIYA NAGAR BLOCK A, SHIVANAND MARG"
Modified,05617,address.line1,UMARBABADI,"KHASRA NO: 865, UMARBABADI"
Modified,05617,mobile,7357621307,7742599491
Modified,05617,email,,charbhuja@bkivv.org
Modified,00897,address.line1,"H.NO: 51, VISHNUPURI",H.NO: 51
Modified,00897,address.line2,NEAR GANESH GANJ,"NEAR GANESH GANJ, VISHNUPURI ROAD"
Modified,00897,contact,0522- 2682818,
Modified,00888,contact,0512-2330945,
Modified,00888,mobile,"9415719251, 6394131079, 9532467752","9415719251, 7905655547"
Modified,02710,address.line1,MARAIPATA ROAD,"H.NO: 622/293, NEAR ANGANWADI SCHOOL"
Modified,02710,address.line3,,GOBINDA NAGAR
Modified,02710,address.line2,GOBINDA NAGAR,"MARAIPATA ROAD, TALUK: BELAGUNTHA"
Modified,02163,address.line1,SHANTI BHAWAN,"PLOT NO: 2-3, SHANTI BHAWAN"
Modified,02163,address.line3,"OUTRUM LINES, KINGSWAY CAMP",KINGSWAY CAMP
Modified,02163,address.line2,"PLOT NO: 2,3, O.C.F.- POCKET","O.C.F.- POCKET, NEAR HOUSE NO-1827, OUTRUM LINES"
Modified,02163,contact,011- 27605642,
Modified,02213,contact,08133- 256060,
Modified,05018,address.line1,"H NO: 457/9, BILASPUR ROAD",H NO: 457/9
Modified,05018,address.line3,SHAHUJI NAGAR,"BILASPUR ROAD, SHAHUJI NAGAR"
Modified,05018,mobile,"9149139045, 7599888818",9149139045
Modified,01375,contact,02356- 260975,
Modified,03271,mobile,"6366627943, 8197235443",7618702969
Modified,05423,address.line3,"NEAR MAIN BUS STAND, KELWADA","NEAR MAIN BUS STAND, KELWADA ROAD"
Modified,03378,address.line1,OPP: IRRIGATION I.B,"H.NO:3, W.NO:3, OPP: IRRIGATION I.B"
Modified,05148,address.line3,,PAIK STREET
Modified,05148,address.line2,PAIK STREET,NEAR STATE BANK OF INDIA
Modified,00234,address.line1,ANUBHUTI DHAM',"H.NO:291, ANUBHUTI DHAM"
Modified,00234,contact,2642-230084,
Modified,00603,address.line3,"MANTHA CHOWK, NANDED ROAD",MANTHA CHOWK
Modified,00603,address.line2,PRIYANKA RESIDENCEY,"PRIYANKA RESIDENCEY, NANDED ROAD"
Modified,00603,name,JALNA,JALNA  (MAH)
Modified,01222,address.line1,GANGADHARESHWAR TEMPLE COMPOUND,"H NO: 603, GANGADHARESHWAR TEMPLE COMPOUND"
Modified,01222,contact,08398- 280784,
Modified,01222,mobile,,"8762488056, 8217051397"
Modified,05547,address.line2,NEAR MATHER DAIRY,"NEAR MATHER DAIRY, NAZAFGARH ROAD"
Modified,05547,email,,tilaknagarblock23.del@bkivv.org
Modified,02836,mobile,"9182891741, 7729805097","9182891741, 8790211159"
Modified,00238,address.line1,'SHIV DARSHAN BHAWAN',"GHAT NO: 042, SHIV DARSHAN BHAWAN"
Modified,00238,contact,2634-284869,
Modified,00288,address.line1,'SHIV SHAKTI BHAWAN',"H.NO: 452, SHIV SHAKTI BHAWAN'"
Modified,00288,contact,02640-220316,
Modified,00731,contact,01892-224345,
Modified,00731,mobile,"774230731, 9634630155","7742301503, 9634630155"
Modified,00135,address.line1,"SAPTARSHI APARMENT, FLAT NO:1, 2ND FLOOR","H NO: 17, FLAT NO:1, 1 & 2ND FLOOR, SAPTARSHI APARMENT"
Modified,00135,address.line2,"17, GOPAL LAL THAKUR ROAD",GOPAL LAL THAKUR ROAD
Modified,00984,address.line1,"""SHANTI SHAKTI BHAWAN""","D.NO: 020, SHANTI SHAKTI BHAWAN"
Modified,04822,address.line3,"CHOWHAN COLONY, TAL: NAJIBABAD","CHOWHAN COLONY, MAIN ROAD, TAL: NAJIBABAD"
Modified,04822,address.line2,NEAR CHIKARA COMPUTERS JAN SEV KENDRA ,NEAR CHIKARA COMPUTERS JAN SEV KENDRA
Modified,04822,email,,kiratpur@bkivv.org
Modified,01221,contact,08379- 262166,
Modified,01979,address.line3,"SRADHAPURI ROAD, KANKER KHERA",KANKER KHERA
Modified,01979,address.line2,BEHIND VINAYAK HOSPITAL,"BEHIND VINAYAK HOSPITAL, SRADHAPURI ROAD"
Modified,01979,contact,0121- 2554433,
Modified,05409,address.line1,MAIN BUS STAND,NEAR MAIN BUS STAND
Modified,05409,address.line3,,TALUK: GOGUNDA
Modified,05409,mobile,8905245922,9358096639
Modified,05409,email,,sayara@bkivv.org
Modified,02462,address.line3,"SECTOR-31, NEAR SANT NIRAKARI SATSANG","SANT NIRAKARI SATSANG, NEAR JHARSA ROAD"
Modified,02462,address.line2,GURUGAON HOUSING BOARD COLONY,"GURUGAON HOUSING BOARD COLONY, SECTOR-31"
Modified,05444,address.line1,TAPASYA DHAM,"J.L NO:52, TAPASYA DHAM"
Modified,00787,address.line3,PANTHGHATI ROAD,
Modified,00787,address.line2,JEEVAN COLONY,"JEEVAN COLONY, PANTHGHATI ROAD"
Modified,00787,contact,0177-2623095,
Modified,00952,mobile,"9911225289, 9599540855",9599540855
Modified,01553,contact,01781- 240546,
Modified,01553,name,ROHRU,ROHRU (SHIMLA)
Modified,05203,address.line1,"FLAT NO: 101, DEVARSHI COMPLEX, OPP:GANPATI MANDIR","FLAT NO: 101, DEVARSHI COMPLEX"
Modified,05203,address.line3,TAL: HAVELI,"MANAJI NAGAR, TAL: HAVELI"
Modified,05203,address.line2,"NARHE GAON, MANAJI NAGAR","OPP:GANPATI MANDIR ROAD, NARHE GAON"
Modified,05203,mobile,"8249901035, 9892173956",8249901035
Modified,01576,address.line1,"H.NO: 71, NEAR STADIUM","H.NO: 71, NEAR SWARN JAYANTI STADIUM"
Modified,01576,address.line3,"NEAR SWARN JAYANTI STEDIUM, VIVEK NAGAR","MANDAWA ROAD, VIVEK NAGAR"
Modified,01576,contact,01592- 236887,
Modified,04397,mobile,"7206670267, 9466911951","7206670267, 9466456211"
Modified,03195,mobile,9740672225,9845913473
Modified,00263,contact,02666-232191,
Modified,00263,mobile,9898805850,9265248240
Modified,04287,address.line3,"B.ED COLLEGE STREET, BHUBANESWAR",BHUBANESWAR
Modified,04287,address.line2,"KHARVELA NAGAR, UNIT - 3","KHARVELA NAGAR, UNIT-3, B.ED COLLEGE STREET"
Modified,04816,address.line2,AMBA ENCLAVE,"AMBA ENCLAVE, KHURJA ROAD"
Modified,04816,mobile,"7906216301, 7060130131",7906216301
Modified,02807,address.line3,"RAJGURUNAGAR ROAD, THE: SHIRUR","RAJGURUNAGAR ROAD, TEHSIL: SHIRUR"
Modified,02807,address.line2,"NEAR S.T. STAND, SHIRUR",NEAR S.T. STAND
Modified,02807,name,PABAL,PABAL (PUNE)
Modified,02665,address.line1,"A-203, MILENIUM BUILDING","A-101, RAJ TOWER"
Modified,02665,address.line2,"OPP: KRANTI NAGAR RIKSHA STAND, AKURLI ROAD","OPP: SANGAM MEDICAL, LOKHANDWALA CIRCLE"
Modified,02665,coords,"['19.1946246000', '72.8729906000']","['19.1971510000', '72.8733670000']"
Modified,01813,address.city,GUBBI,GUBBI (TUMAKURU)
Modified,01813,mobile,"6364312504, 8105968409",7483864836
Modified,01813,name,GUBBI,GUBBI (TUMAKURU)
Modified,02383,address.line1,"F-63, B.K.DUTT COLONY","FLAT NO: F-63, B.K. DUTT COLONY"
Modified,02383,address.line3,LODHI ROAD,
Modified,02383,address.line2,JOR BAGH LANE,"JOR BAGH LANE, LODHI ROAD"
Modified,02383,contact,011- 24627171,
Modified,00964,address.line3,TARAPATTI,
Modified,00964,address.line2,OPP: S.R.C SCHOOL,"OPP: S.R.C SCHOOL, TARAPATTI ROAD"
Modified,00964,contact,0124- 2370278,
Modified,03085,contact,020-26353327,
Modified,03085,mobile,"9404290564, 7719825150","9404290564, 7744833716"
Modified,03085,email,,hanssarovara.paud@bkivv.org
Modified,04876,mobile,"8168131731, 9254797271","8168131731, 9254797271, 8527386622"
Modified,02252,address.line1,JIN BAZAR,"H.NO: 1617, JIN BAZAR"
Modified,02252,mobile,7567968021,9016693499
Modified,04921,address.city,MUMBAI DAHISAR (E),MUMBAI DAHISAR (EAST)
Modified,04921,name,MUMBAI DAHISAR (E) RAWAL PADA,MUMBAI DAHISAR (EAST) RAWAL PADA
Modified,04196,address.line2,"MAIN ROAD, NEAR INDIAN BANK","NEAR INDIAN BANK, MAIN ROAD"
Modified,04196,mobile,7873542809,"7873542809, 7978035925"
Modified,03567,mobile,"8901333837, 9466814010",8901333837
Modified,00439,address.line1,WOMENS COLLEGE ROAD,PROPERTY NO: 2937/2
Modified,00439,address.line3,,J.C.NAGAR
Modified,00439,address.line2,J.C.NAGAR,NEAR WOMEN COLLEGE ROAD
Modified,00254,contact,02644-201004,
Modified,00254,mobile,9408734924,"9408734924, 7573888212"
Modified,01251,contact,08487-242307,
Modified,03531,address.line2,"OPP: SHIV PARK, NEAR MOTHER DAIRY","OPP: SHIV PARK, NEAR MOTHER DAIRY, GALI NO-13"
Modified,05393,address.line2,BEHIND POLICE STATION,"BEHIND POLICE STATION, NAGAR ROAD"
Modified,02214,address.line1,SHIVA GNANAMRUTA BHAVANA,"SHIVA GNANAMRUTA BHAVANA, PLOT NO: 35"
Modified,02214,address.line3,HIREKERUR,"WARD NO: 3, HIREKERUR"
Modified,02214,address.line2,BEHIND POLICE GROUND,"BEHIND POLICE GROUND, DURGADEVI ROAD"
Modified,04530,address.line3,NEAR POST OFFICE,SHITLA MATA MANDIR ROAD
Modified,04530,address.line2,BRAHMANO WALA MOHALLA,"BRAHMANO WALA MOHALLA, NEAR POST OFFICE"
Modified,00491,address.line1,GYAN PRAKASH BHAWAN,"GYAN PRAKASH BHAWAN, H NO: 59/3"
Modified,00491,address.line2,"59/3, 2ND MAIN,  BEHIND AKASHVANI","3RD MAIN ROAD,  BEHIND AKASHVANI"
Modified,03408,section,00814,01570
Modified,03009,address.line1,"B-71, GANGA VIHAR COLONY","H NO: B-71, GANGA VIHAR COLONY"
Modified,03009,address.line2,BEHIND R.L.B.MEMORIAL INTER COLLEGE,"BEHIND R.L.B.MEMORIAL INTER COLLEGE, MALHAUR ROAD"
Modified,00035,name,BHARATPUR,BHARATPUR KRISHNA NAGAR
Modified,05619,address.line1,"PLOT NO: 9, BEHIND GOLDEN DOMS","PLOT NO: 9, OPPOSITE GOLDEN DOMS"
Modified,05346,name,NOIDA SECTOR 71,NOIDA SECTOR 71 BLOCK B
Modified,03986,address.line3,OGALAPADA-GOPALPUR ROAD,
Modified,03986,address.line2,NEAR PLAY GROUND,"NEAR PLAY GROUND, OGALAPADA-GOPALPUR ROAD"
Modified,02887,address.line2,"KADEPALEM, NEAR ISHWAR TEMPLE","KADEPALEM, NEAR ISHWAR TEMPLE, YEMMIGANUR MAIN ROAD"
Modified,00936,contact,-,
Modified,00936,mobile,"9990578700, 9650692068",9650692068
Modified,00936,name,DADRI,DADRI (G B NAGAR)
Modified,03464,address.line3,"BDA COLONY, NANDANKANAN RD, PO: CHANDRASEKHARPUR","BDA COLONY, NANDANKANAN ROAD, PO: CHANDRASEKHARPUR"
Modified,01895,contact,02132- 262101,
Modified,04966,address.line1,HOUSE OF KULDEEP DANDA,"H.NO:112, HOUSE OF KULDEEP DANDA"
Modified,04966,address.line3,"WARD NO: 112, TAL: MADLOUDA","WARD NO: 112, MAIN ROAD, TAL: MADLOUDA"
Modified,05223,mobile,8114818434,"8114818434, 7815095484"
Modified,03280,address.line2,NEAR SIDDIVINAYAK HOSPITAL,"NEAR SIDDIVINAYAK HOSPITAL, PUNE-SOLAPUR HIGHWAY"
Modified,03280,mobile,"9834362710, 9960129250",9834362710
Modified,02060,contact,08362334576,
Modified,02060,mobile,09480484013,9480484013
Modified,00669,address.line1,"B-111, KAVERI APARTMENT","FLAT NO: B-111, KAVERI APARTMENT"
Modified,00669,contact,020-26353327,
Modified,00669,mobile,"9890573674, 7058582621","9890573674, 8830985311"
Modified,04154,address.line3,"PHEENA, TAL: CHANDPUR","TAL: CHANDPUR, CHANDPUR ROAD"
Modified,01818,address.line1,RAJYOGA BHAVAN,"RAJYOGA BHAVAN, H NO: 916/917"
Modified,01818,address.line3,GOLLAR HATTI ROAD,
Modified,01818,address.line2,OMKARESHWAR EXTENSION,"OMKARESHWAR EXTENSION, GOLLAR HATTI ROAD"
Modified,00899,address.line3,"NEAR SHASTRI NAGAR, AISHBAGH","NEAR SHASTRI NAGAR ROAD, AISHBAGH"
Modified,00899,contact,0522- 2251663,
Modified,00899,mobile,,9336355377
Modified,02809,mobile,9371394775,"9371394775, 7517492573"
Modified,05470,name,ERADA,ERADA (BHADRAK)
Modified,03122,address.line1,MAJHI SAHI STREET,"H.NO: D-15, NEAR HANUMAN MANDIR"
Modified,03122,address.line2,,MAJHI SAHI STREET
Modified,00309,address.line1,"""VISHWA JYOT""","SURVEY NO: 835/1, VISHWA JYOT"
Modified,00309,address.line3,TAL: JETPUR,"GOVT. HOSPITAL ROAD, TAL: JETPUR"
Modified,00900,address.line1,VISHWA KALYANI BHAWAN,"H NO: 25, VISHWA KALYANI BHAWAN"
Modified,00900,address.line2,"GANESH GANJ, KHURSHED BAGH PHATAK","GANESH GANJ ROAD, KHURSHED BAGH PHATAK"
Modified,00900,contact,0522-2683066,
Modified,00900,mobile,9919766418,"9919766418, 8707559209"
Modified,04359,address.line3,"SHAKUMBHARI ROAD, BEHAT",BEHAT
Modified,04359,address.line2,OPP SAINT THOMAS SCHOOL,"OPP SAINT THOMAS SCHOOL, SHAKUMBHARI ROAD"
Modified,04359,mobile,"9027848484, 9528595080",9136163088
Modified,01741,address.line2,NEAR OF AMBEDKAR PARK,NEAR OF AMBEDKAR PARK ROAD
Modified,03983,email,,pirahat@bkivv.org
Modified,04289,address.line1,"H.NO: 9, MAHAVIR MOHALLA","C/O KAMLA SHUKLA, H NO: 4"
Modified,04289,address.line3,"MAIN BAZAR, WARD NO-6","MIDDLE BAZAR, WARD NO-4"
Modified,04289,address.line2,NEAR HANUMAN MANDIR,"NEAR HANUMAN MANDIR, MAIN ROAD"
Modified,04289,coords,"['31.4480680000', '77.6286610000']","['31.4483230000', '77.6295490000']"
Modified,04289,mobile,"9418119314,  8894352174","9418119314, 8894352174"
Modified,01709,address.line2,NEAR WATER TANK,NEAR WATER TANK ROAD
Modified,00046,address.line1,"'PANDAV BHAWAN', H.NO:25","PANDAV BHAWAN, H.NO:25"
Modified,00046,contact,"011-23628976, 23547805, 23670463",
Modified,05187,address.line1,"H NO: 450, SHIDHAROOD PLOT",H NO: 450
Modified,05187,address.line2,NEAR BANK OF BARODA,"SHIDHAROOD PLOT ROAD, NEAR BANK OF BARODA"
Modified,00645,address.line3,"NR. KING'S CIRCLE RLY. STATION, SION (WEST)","DR. BABA SAHEB AMBEDKAR ROAD, SION (WEST)"
Modified,00645,address.line2,DR. BABA SAHEB AMBEDKAR ROAD,NR. KING'S CIRCLE RLY. STATION
Modified,00645,mobile,9323473015,"9323473015, 9969031814"
Modified,00240,address.line1,"SHIV SANDESH BHAWAN, 2929","H.NO: 2929, SHIV SANDESH BHAWAN"
Modified,00240,contact,2634-232900,
Modified,04427,address.line3,NH-5,
Modified,04427,address.line2,"BESIDE PETROL PUMP, KOCHARI","BESIDE PETROL PUMP, KOCHARI, NH-8"
Modified,04427,name,JEORI,JEORI (SHIMLA)
Modified,04317,mobile,7008444682,7681838801
Modified,01657,address.line1,"'LIGHT HOUSE', HOUSE NO: 279","LIGHT HOUSE, HOUSE NO: 279"
Modified,01657,contact,0522-4025443,
Modified,01048,address.line1,SHANTI SANDESH BHAWAN,"H.NO: 587, SHANTI SANDESH BHAWAN"
Modified,01048,address.line3,,"OM SHANTI COLONY, W.NO:1"
Modified,01048,address.line2,OM SHANTI COLONY,"BRAHMA KUMARIS MARG, 1ST LANE"
Modified,01048,contact,06815-223012,
Modified,04539,address.line2,"WATER TANK ROAD, WARD NO: 25/35","WATER TANK ROAD, WARD NO: 25/35/47"
Modified,01348,contact,02133- 244528,
Modified,01348,mobile,9922712572,"9922712572, 9921846573"
Modified,01348,email,,ghodegaon@bkivv.org
Modified,00872,address.line1,"'RAJYOG KENDRA', 266, BAJARIA PURANMAL","H.NO: 266, RAJYOG KENDRA"
Modified,00872,address.line3,UDHAV NARAYAN MARG,"UDHAV NARAYAN MARG, BAJARIA PURANMAL"
Modified,05124,address.line1,"PLOT NO: 144, KHORDHA ROAD",SUKH SHANTI BHAWAN
Modified,05124,address.line3,"UPARAGADA SAHI, TAL: BEGUNIA",GARHAMANATRI
Modified,05124,address.line2,NEAR RANCHANDI TEMPLE,NEAR BISWAS CLINIC
Modified,05124,coords,"['20.1213070000', '85.4640920000']","['20.1196530000', '85.4588240000']"
Modified,05124,mobile,7077624741,"7077624741, 8117889637"
Modified,03436,address.line1,NARMADA NAGAR,"H.NO: 4/526, NARMADA NAGAR"
Modified,03436,contact,-,
Modified,03436,mobile,9904819817,9664925934
Modified,90007,region,INDIA,MADHUBAN SISTER CONCERNS
Modified,00955,contact,011-28541023,
Modified,05194,address.line2,"REDDY PETE, BESIDE WATER TANK","REDDY PETE, BESIDE WATER TANK ROAD"
Modified,01574,section,00814,01574
Modified,00300,address.city,UNA (GUJARAT),UNA
Modified,00300,contact,02875-221643,
Modified,00300,mobile,9429250877,"9429250877, 9664730303, 7014622399"
Modified,00300,name,UNA (GUJARAT),UNA  (GUJ)
Modified,01476,address.line3,"SAI NAGAR, MALLARAM ROAD",SAI NAGAR
Modified,01476,address.line2,NEAR VIVEKANANDA JUNIOR COLLEGE,"NEAR VIVEKANANDA JUNIOR COLLEGE, MALLARAM ROAD"
Modified,01476,contact,08723-236769,
Modified,01476,mobile,9959523246,"9959523246, 7702487107"
Modified,01883,address.line1,"PLOT NO: 201,  SHIVSHAKTI COLONY","PLOT NO: 201, SHIVSHAKTI COLONY"
Modified,01883,address.line2,NEAR RELIANCE PETROL PUMP,BEHIND RELIANCE PETROL PUMP ROAD
Modified,01143,mobile,7697290174,"7566968009, 7697290174"
Modified,01823,address.line2,INDIRA NAGAR,"BRAHMA KUMARIS ROAD, INDIRA NAGAR"
Modified,01823,contact,08192-299344,
Modified,01823,mobile,7349349586,8722651619
Modified,03595,contact,020- 25449820,
Modified,03595,mobile,"9422765339, 9823859859","9422765339, 9422765379"
Modified,03595,email,,erandawane.pun@bkivv.org
Modified,05188,address.city,MUMBAI BORIVALI (E),MUMBAI BORIVALI (EAST)
Modified,05188,name,MUMBAI BORIVALI (E) NENSEY COLONY,MUMBAI BORIVALI (EAST) NENSEY COLONY
Modified,05179,address.line3,BEHIND SAI RENU GAS AGANCEY,AT: DAKHINBAD
Modified,05179,address.line2,"DAKHINESWAR TEMPLE ROAD, AT: DAKHINBAD","DAKHINESWAR TEMPLE ROAD, BEHIND SAI RENU GAS AGANCEY"
Modified,04094,mobile,8851198413,9650563310
Modified,02691,address.line3,VASAVI NAGAR ROAD,
Modified,02691,address.line2,NEAR VASAVI NAGAR BUS STOP,"NEAR VASAVI NAGAR BUS STOP, VASAVI NAGAR ROAD"
Modified,02691,contact,08532-241008,
Modified,02860,address.line1,"H NO: 1191, MAIN GARHI ROAD","H NO: 1191, OM SHANTI BHAWAN"
Modified,02860,address.line2,NEAR RAILWAY CROSSING,"MAIN GARHI ROAD, NEAR RAILWAY CROSSING"
Modified,03586,mobile,"9909221578, 9723921135",6351636773
Modified,05370,address.line1,H.P. COMPLEX,"D.NO: 706, H.P. COMPLEX, ABOVE CENTRAL BANK OF INDIA"
Modified,05370,address.line3,"NEAR BUS STAND, TAL: SHIDLGHATTA",TAL: SHIDLGHATTA
Modified,05370,address.line2,ABOVE CENTRAL BANK OF INDIA,"NEAR BUS STAND, SHIDLGHATTA ROAD"
Modified,01712,address.line1,"I.V.V. ROAD, BRAHMA KUMARIS NAGAR","PLOT NO: 6, H NO: 6-1-398, BRAHMA KUMARIS NAGAR"
Modified,01712,address.line3,SUKALPET,"WARD NO-27, SUKALPET"
Modified,01712,address.line2,NEAR DEVRAJ ARASU VEGITABLE MARKET,"I.V.V. ROAD, NEAR DEVRAJ ARASU VEGITABLE MARKET"
Modified,03020,mobile,"9439303171, 9861487492","9439303171, 8895347620"
Modified,03020,email,,kalapathar@bkivv.org
Modified,01093,address.line1,NILKANTH,"PLOT NO: 587, NILKANTH"
Modified,01093,address.line2,"BEHIND HIGH SCHOOL, PRAVIN BHAI PANARA HOUSE","BEHIND HIGH SCHOOL, PRAVIN BHAI PANARA HOUSE, BUS STAND ROAD"
Modified,00036,address.line3,GAUSHALA MARKET,"GAUSHALA MARKET, JAAL WALI ROAD"
Modified,00696,contact,02562-245613,
Modified,00696,mobile,"9657243254, 9730407825","9657243254, 9373584486"
Modified,02352,address.line2,"BEHIND AMBAJI TEMPLE, VERAVAL HIGHWAY","BEHIND AMBAJI TEMPLE, VERAVAL HIGHWAY ROAD"
Modified,01397,address.line3,NEAR 6TH NUMBER SCHOOL,
Modified,01397,address.line2,SHIVAJI NAGAR ROAD,"SHIVAJI NAGAR ROAD, NEAR 6TH NUMBER SCHOOL"
Modified,01397,contact,07268- 224880,
Modified,01397,mobile,"9172027995, 9834195036",9172027995
Modified,01650,contact,0595- 2353562,
Modified,01650,email,rampur@bkivv.org,civillines.rmp@bkivv.org
Modified,02483,address.line1,SHANTI JYOTI BHAWAN,"H.NO: CL/1-A, SHANTI JYOTI BHAWAN"
Modified,02483,address.line3,"OPP: MANOJA MANDIR, NR.BY NEELACHAL HEIGHT","3RD LANE, NEELANCHAL NAGAR"
Modified,02483,address.line2,"CL/1-A, 3RD LANE, NEELANCHAL NAGAR","NR.BY NEELACHAL HEIGHT, OPP: MANOJA MANDIR"
Modified,02483,contact,0680-2403284,
Modified,02483,mobile,9437026115,"9437026115, 8327769484"
Modified,02365,mobile,9016601961,9825922491
Modified,02365,name,GADU,GADU GAYATRI NAGAR
Modified,04126,mobile,"9828847248, 8432689815","8432689815, 8000510384"
Modified,00225,address.line1,RAJ RISHI BHAWAN',"H.NO:1231, RAJ RISHI BHAWAN"
Modified,01364,address.line1,LIGHT HOUSE,"SURVEY NO: 4231, LIGHT HOUSE"
Modified,01364,contact,02132- 223384,
Modified,01364,mobile,9881666492,"9881666492, 9284407345"
Modified,02919,contact,5643-275033,
Modified,02919,mobile,9414092203,7737527931
Modified,00435,address.line3,,BASAVESHWARA NAGAR
Modified,00435,address.line2,BASAVESHWARA NAGAR,NEAR SUB REGISTER OFFICE
Modified,04567,email,,chandvad@bkivv.org
Modified,05446,name,MUMBAI GOREGAON (W) SIDDARTH NAGAR 2,MUMBAI GOREGAON (WEST) SIDDARTH NAGAR 2
Modified,03120,address.line1,DERA STREET,"H.NO: 44/12, NEAR STATE BANK OF INDIA"
Modified,03120,address.line2,,DERA STREET
Modified,03120,contact,6815-223012,
Modified,02484,address.line1,PONDARA STREET,"H.NO: 039, NEAR FOREST GATE"
Modified,02484,address.line2,,PONDARA STREET
Modified,02920,address.line1,GUKUL KI HAVELI,"H.NO: 205, GUKUL KI HAVELI"
Modified,01974,address.line3,"NEAR STUDY POINT LAIBRERY, SIKANDRABAD",SIKANDRABAD
Modified,01974,address.line2,"DANKOUR RAILWAY ROAD, HIRA COLONY","DANKOUR RAILWAY ROAD, HIRA COLONY, NEAR STUDY POINT LAIBRERY"
Modified,01974,mobile,"9756698167, 9650169202",9650169202
Modified,00937,address.line1,LAL KOTHI MOHALLA,"H NO: 98, LAL KOTHI MOHALLA"
Modified,01528,address.line3,,OLD ANAJ MANDI ROAD
