ChangeType,branch_code,FieldName,OldValue,NewValue
Modified,04814,address.line2,OFF NANGLA BATTU ROAD,"OFF NANGLA BATTU ROAD, BEHIND LIC OFFICE"
Modified,04814,address.line1,"PLOT NO: 499/1, NEAR DPS KIDS SCHOOL","HOUSE NO: 506/7, SHIV VARDAN"
Modified,03665,mobile,7022462215,8792128097
Modified,03319,name,KOWAD,KOWAD (KOLHAPUR)
Modified,03319,coords,"['15.9890297000', '74.3815438000']","['15.9895750000', '74.3807560000']"
Modified,03319,email,,kowad@bkivv.org
Modified,03319,address.line3,"BIRJE GALLI, TAL: CHANDGAD","KOWAD, TAL: CHANDGAD"
Modified,03319,address.line2,BESIDE OF SHRI RAM MANDIR,NEAR SHRI RAM VIDYALAYA
Modified,03319,address.line1,"H NO: 205, SWAPN VEL",SHIV VARDANI BHAWAN
Modified,05058,coords,"['21.5258730000', '71.8180910000']","['21.5245000000', '71.8163800000']"
Modified,05058,mobile,"9408969280, 8320660683","9408530742, 9408969280"
Modified,05058,email,,palitana@bkivv.org
Modified,05058,address.line3,NEAR BAHARPARA,"BAHARPARA, PALITANA"
Modified,05058,address.line2,"SHRI RAM SOCIETY-2, HOUSING BOARD","BESIDE MINABHUVAN, OLD GHETI ROAD"
Modified,05058,address.line1,"H NO: 9, SWADARSHAN",PRABHU ARPAN BHAWAN
Modified,03390,name,BAMRA GOBINDPUR,BAMRA GOVINDPUR
Modified,03390,mobile,6371580609,"6371580609, 7749943687"
Modified,03390,address.line2,"PURUNA THANA GALI, GOBINDPUR, NEAR GOVT. HOSPITAL","PURUNA THANA GALI, GOVINDPUR, NEAR GOVT. HOSPITAL"
Modified,00304,contact,02692-235270,
Modified,00810,mobile,"9460123632, 9414041678","8209033939, 9460123632, 9414041678"
Modified,00810,contact,0141-2233183,
Modified,05073,coords,"['20.1170260000', '82.8708680000']","['20.1192850000', '82.8725160000']"
Modified,05073,mobile,"9178039501, 7735973065",9178039501
Modified,05073,address.line3,TAL: GOLAMUNDA,"WARD NO-5, BANDHPADA, TAL: GOLAMUNDA"
Modified,05073,address.line2,"SAHU PADA, NEAR DAILY MARKET","MAIN ROAD, NEAR SHIVA TEMPLE"
Modified,05073,address.line1,PLOT NO: 1374,BRAHMA KUMARIS
Modified,04754,address.line2,OPP SHEHNAI LAWNS,"OPP. SHEHNAI LAWNS, TAKALI ROAD"
Modified,05437,address.line2,"RASTRA KAVI KUVEMPU RD, SADAHALLI GATE","RASTRA KAVI KUVEMPU ROAD, SADAHALLI GATE"
Modified,01029,mobile,9938090546,"9938090546, 9439034195"
Modified,01029,contact,06726- 268968,
Modified,00806,name,CHOMU,CHOMU (JAIPUR)
Modified,00806,address.line3,RAILWAY STATION ROAD,
Modified,00806,address.line2,,RAILWAY STATION ROAD
Modified,00501,email,,srirangapatna@bkivv.org
Modified,00501,address.line3,RANGANATHANAGAR,RANGANATHANAGAR ROAD
Modified,05313,address.line3,NEAR SIDHIPURA PRIMARY SCHOO,NEAR SIDHIPURA PRIMARY SCHOOL
Modified,02387,email,,chalamali@bkivv.org
Modified,01115,mobile,"9824538736,9376285277","9824538736, 9376285277"
Modified,01115,contact,02828-222096,
Modified,04330,mobile,"9692443247, 6370288628",9692443247
Modified,02650,email,,kundli@bkivv.org
Modified,02650,contact,0130- 3295606,
Modified,02054,name,RISOD,RISOD (WASHIM)
Modified,02054,mobile,9822591771,"9822591771, 8411948281"
Modified,02054,contact,07251- 223766,
Modified,05232,coords,"['27.2126440000', '77.9532210000']","['27.2128090000', '77.9519560000']"
Modified,05232,mobile,"8534913138, 8923641681","7819064481, 8923641681"
Modified,05232,address.line1,"H NO: 53, HARDEEP ENCLEV","H NO: 51, SHIV ANUBHUTI KUNJ"
Modified,05385,mobile,"9348777362, 9439949601",9348777362
Modified,05385,address.line3,,KHIRACHORA GOPINATH ROAD
Modified,02513,contact,0281-2363181,
Modified,04411,mobile,"8810403595, 8810403595",8810403595
Modified,04411,address.line2,"RAJEEV COLONY, SAMAYPUR ROAD","NEAR IC OFFICE, RAJEEV COLONY, SAMAYPUR ROAD"
Modified,04411,address.line1,"H.NO: 1634P, NEAR IC OFFICE",H.NO: 1634P
Modified,00381,contact,08488-221443,
Modified,02238,name,BANKI,BANKI (CUTTACK)
Modified,01797,email,,vijaynagar.ind@bkivv.org
Modified,01797,address.line1,"H.NO: F4-168, ","H.NO: F4-168,"
Modified,05483,email,,trimbak@bkivv.org
Modified,05483,address.line3,"TALATHI COLONY,",TALATHI COLONY
Modified,00130,contact,6652-250347,
Modified,03417,address.line3,"SECTOR NO: 6, VIDHYADHAR NAGAR",VIDHYADHAR NAGAR
Modified,03417,address.line2,NEAR ASTHAMA BHAWAN,"SECTOR NO: 6, RADHA MARG"
Modified,03417,address.line1,PLOT NO: 85,"PLOT NO: 85, NEAR ASTHAMA BHAWAN"
Modified,02856,coords,"['21.4640459000', '83.5372475000']","['21.4590640000', '83.5349080000']"
Modified,02856,address.line3,,BHATLI
Modified,02856,address.line2,MARKET ROAD,"PWD ROAD, DADHI BABAN NAGAR"
Modified,02856,address.line1,NEAR BUS STAND,"PLOT NO: 287/871, SWADARSHAN BHAWAN"
Modified,03054,coords,"['24.4114480000', '75.8266920000']","['24.4118150000', '75.8278130000']"
Modified,03054,mobile,9680499330,8769209692
Modified,03054,address.line3,"RIDDI-SIDDI COLONY, TAL:PACHPAHAR",TAL: PACHPAHAR
Modified,03054,address.line2,"NEAR RATHODA DHARMA SHALA, BUS STAND RD",OPP: RAM MANDIR GARDEN
Modified,03054,address.line1,"H NO: 38, GYAN SURYA BHAWAN, WARD NO: 18","H NO: 19, SHANTI COLONY"
Modified,02436,coords,"['12.9555153000', '77.6429151000']","['12.9642200000', '77.6358290000']"
Modified,02436,address.line2,"AMAR JYOTI LAYOUT, 6TH MAIN ROAD","PROFESSOR UR RAO ROAD, 2ND PHASE"
Modified,02436,address.line1,"H.NO:216, NEAR SHRI SAI SPECIALITY HOSPITAL","H.NO:B2-140, BDA FLATS, 1ST FLOOR, 2ND BLOCK"
Modified,05508,address.line3,"NAVKAR BUNGLOWS, KUDASAN ",KUDASAN
Modified,05508,address.line2,NEAR MANGO CIRCLE,"NAVKAR BUNGLOWS, SARDAR CHOKE ROAD"
Modified,05508,address.line1,H NO: 28,"H NO: 28, NEAR MANGO CIRCLE"
Modified,04658,name,DELHI SULTANPURI PRATAP VIHAR-2,DELHI SULTANPURI PRATAP VIHAR 2
Modified,04658,mobile,"8447542998,  8130485910","8447542998, 8130485910"
Modified,00359,mobile,"7406665331, 8762245492","8762245492, 6363365072"
Modified,00359,address.line3,"ASHOK COLONY, TEH: JAMKHANDI","ASHOK COLONY, TAL: BANAHATTI"
Modified,05420,name,SAUD,SAUD (BALASORE)
Modified,05420,mobile,"7735371184, 7978455362","7978455362, 8594836265"
Modified,05420,address.line3,NEAR SHIBA PRASAD HIGH SCHOOL,TAL: BAHANAGA
Modified,05420,address.line2,"GALI PAKHARA ROAD, TAL: BAHANAGA",NEAR SHIBA PRASAD HIGH SCHOOL
Modified,05420,address.line1,H NO: 946/09,"H NO: 946/09, GALI PAKHARA ROAD"
Modified,00119,mobile,"9348777362, 9438320657","9348777362, 7978069110"
Modified,00119,district,Baleshwar,BALASORE
Modified,00119,address.line1,VISWAPRAKASH BHAWAN,"H NO:67, VISWA PRAKASH BHAWAN"
Modified,00119,contact,06782- 263033,
Modified,05067,email,,joshimath@bkivv.org
Modified,05067,address.line1,"NEAR DEFFODIL HOTEL, N.H: 58","ABOVE DEFFODIL HOTEL, N.H: 58"
Modified,04937,coords,"['18.6254800000', '73.6770620000']","['18.6245450000', '73.6748280000']"
Modified,04937,mobile,9096584607,"9096584607, 9881664544"
Modified,04937,email,,kasarsai.pun@bkivv.org
Modified,04937,address.line3,"NEAR VITTHAL RUKMINI TEMPLE, KASARSAI","KASARSAI, TAL: MULSHI"
Modified,04937,address.line2,"SWAPNAPURTI HEIGHTS, KYS GAON ROAD CHOWK","BODAKE WASTI, KUSGAON ROAD"
Modified,04937,address.line1,"FLAT NO: 104, 1ST FLOOR",SURVEY NO: 98/1/4
Modified,02528,mobile,"8000239112, 9978765232",7984395200
Modified,02528,contact,2624-222451,
Modified,04131,name,MAUR,MAUR (BATHINDA)
Modified,04131,address.line3,FACTORY ROAD,
Modified,04131,address.line2,BEHIND PUNJAB & SINDH BANK,"BEHIND PUNJAB & SINDH BANK, FACTORY ROAD"
Modified,04321,name,BARTI (RAGHUNATHPUR),BARTI (JAGATSINGHAPUR)
Modified,04461,name,MANDLESHWAR JAIL ROAD,MANDLESHWAR NARMADA APPROACH ROAD
Modified,04461,coords,"['22.1733780000', '75.6624430000']","['22.1762990000', '75.6591300000']"
Modified,04461,address.line3,JAIL ROAD,
Modified,04461,address.line2,NEAR RAJPUT DHARMSHALA,"NEAR BUS STATION, NARMADA APPROACH ROAD"
Modified,04461,address.line1,"H NO: 99, WARD NO: 9","H NO: 108, WARD NO: 3"
Modified,02299,contact,0281-2453434,
Modified,00816,contact,"0141-2354557, 2354502","0141-2354557, 3552944"
Modified,05057,mobile,9414041678,"9414041678, 9462686401"
Modified,90007,region,INDIA,MADHUBAN SISTER CONCERNS
Modified,03237,mobile,9438587145,7008048858
Modified,03237,contact,0671- 2321376,
Modified,01587,mobile,9079281151,9829184920
Modified,01587,address.line2,SHAKAMBHAR COLONY,"SHAKAMBHAR COLONY, BRAHMA KUMARIS MARG"
Modified,01587,contact,01425-229097,
Modified,00741,address.line2,NEAR MANIRAM B.ED COLLEGE,"NEAR MANIRAM B.ED COLLEGE, BHADRAKALI ROAD"
Modified,00799,contact,0144-2732704,
Modified,01330,address.line3,NEAR KHADAKESWAR HIGH SCHOOL,NEAR KHADKESHWAR HIGH SCHOOL
Modified,01330,address.line1,"H.NO: 5-10-39/1/81,  SADBHAVANA BHAWAN","H.NO: 5-10-39/1/B1,  SADBHAVANA BHAWAN"
Modified,05538,coords,"['20.3982540000', '83.4693060000']","['20.3991730000', '83.4657240000']"
Modified,05538,mobile,"9827064303, 8249173208",9827064303
Modified,05538,address.line3,TAL: KARLAMUNDA,"KUMBHAR PADA, TAL: KARLAMUNDA"
Modified,05538,address.line2,NEAR GRAM PANCHAYAT OFFICE,"NEAR JAGANNATH TEMPLE, WARD NO:8"
Modified,05538,address.line1,PLOT NO: 681/1746,RAM NIWAS
Modified,00754,address.line2,NEAR COURT,"WARD NO:2, NEAR COURT COMPLEX"
Modified,00754,address.line1,"COLLEGE ROAD, WARD NO:2","RAJYOGA CENTRE, COLLEGE ROAD"
Modified,01254,address.line3,BALLARY ROAD,
Modified,01254,address.line2,"V.V.NAGAR, NEAR AMRUTESHWARA TEMPLE","NEAR AMRUTESHWARA TEMPLE, BALLARY ROAD"
Modified,01254,address.line1,DOOR NO: 444,"DOOR NO: 444, V.V.NAGAR"
Modified,02409,mobile,9011402356,"9011402356, 9529240110"
Modified,02409,contact,07253- 231716,
Modified,02240,mobile,"7600051950, 9374549347",7600051956
Modified,02240,address.line1,"204-A, PANCHGINI RESIDENCY","FLAT NO: 204-A, PANCHGINI RESIDENCY"
Modified,03950,coords,"['28.4394950000', '77.0632320000']","['28.4393120000', '77.0632360000']"
Modified,03950,mobile,9650692162,"9650692162, 7323046504"
Modified,03950,email,,sector46.grg@bkivv.org
Modified,03950,address.line3,"SHIV MANDIR, SECTOR 46",
Modified,03950,address.line2,"NEAR APPLE BLOSSOM SCHOOL, SECTOR 4 MAIN ROAD","NEAR SHIV MANDIR, SECTOR 46"
Modified,03950,address.line1,HOUSE NO: 2984,"HOUSE NO: 2985, PRABHU BHAWAN"
Modified,00330,coords,"['23.1726672000', '79.9148130000']","['23.1727350000', '79.9149200000']"
Modified,00330,mobile,8717973986,"6260111173, 6263285650"
Modified,00330,address.line2,"1102, HANUMAN MANDIR GALLI 2, YADAV COLONY","VIVEKANAND WARD, YADAV COLONY"
Modified,00330,address.line1,GITA BHAWAN,"HOUSE NO: 1102/1, GYAN VEENA BHAWAN"
Modified,00330,contact,0761-2417843,
Modified,02546,mobile,9439293275,8917918328
Modified,02546,address.line1,PARAMATMA SHAKTI ANUBHUTI BHAWAN,"D.NO: 057, STREET NO-29F, PARAMATMA SHAKTI ANUBHUTI BHAWAN"
Modified,05639,name,MADHAPUR,MADHAPUR (ANGUL)
Modified,00640,mobile,"9167995257, 8446623966","9152574241, 9167995257"
Modified,00640,email,malad.mum@bkivv.org,jankalyannagar.mum@bkivv.org
Modified,00640,contact,022-28763035,
Modified,00367,contact,02327- 223374,
Modified,00832,name,TONK,TONK (RAJ)
Modified,00832,address.line3,INDRA COLONY,SAWAI MADHOPUR ROAD
Modified,00832,address.line2,"WARD NO. 18, YAGYA KE BALAJI","WARD NO. 18, YAGYA KE BALAJI, INDRA COLONY"
Modified,01821,mobile,"9480606360, 9060349088","9480606360, 7338602882"
Modified,01821,contact,08391- 220274,
Modified,00554,contact,0724- 2458547,
Modified,02124,mobile,"8140384254, 9409457202","8140384254, 7096405765"
Modified,02124,contact,02796- 222120,
Modified,90001,region,INDIA,MADHUBAN SISTER CONCERNS
Modified,02965,contact,6239531162,
Modified,03229,section,00180,03229
Modified,03229,address.line1,H NO: 14/973PRABHU DARSHAN BHAWAN,"H NO: 14/973, PRABHU DARSHAN BHAWAN"
Modified,04326,mobile,7381661021,7456169718
Modified,04648,name,KOTMA,KOTMA (ANUPPUR)
Modified,04648,coords,"['23.2078780000', '81.9791370000']","['23.2068090000', '81.9756390000']"
Modified,04648,mobile,9407590794,"9407590794, 7620772669"
Modified,04648,address.line3,MUKHERJI CHOWK,WARD NO: 6
Modified,04648,address.line2,"BARIYAL ROAD, NEAR SANJAY COMPUTER","PURANI BASTI ROAD, PEEPAL CHOWK"
Modified,04648,address.line1,"H NO: 1023/1G, WARD NO: 3",BRAHMA KUMARIS
Modified,01082,mobile,"9408966610, 9428919639","9408966610, 8849663931"
Modified,01082,address.line3,BHAVNAGAR ROAD,
Modified,01082,address.line2,BRAHMAKUMARI MARG,BHAVNAGAR ROAD
Modified,01082,contact,02849-253881,
Modified,02199,name,MAKHU,MAKHU (FEROZEPUR)
Modified,02515,contact,0281-2781033,
Modified,00293,address.line3,STATION ROAD,
Modified,00293,address.line2,NEAR KOMALRAJ TRANSPORT,"NEAR KOMALRAJ TRANSPORT, STATION ROAD"
Modified,00293,address.line1,"'SHIVALAY', 24/A,","'SHIVALAY', H NO: 24/A"
Modified,00449,mobile,9482431900,8660231652
Modified,02633,mobile,"9724263225, 9427888731",9724263225
Modified,02633,contact,0261-2494765,
Modified,01063,address.line3,"NEAR AGRASEN DHARAMSALA, PADAMPUR ROAD",
Modified,01063,address.line2,SHIV SMRUTI BHAWAN,"NEAR AGRASEN DHARAMSALA, PADAMPUR ROAD"
Modified,01063,address.line1,PLOT NO: 1578/2748 AND 1971/2749,"PLOT NO: 1578/2748 AND 1971/2749, SHIV SMRUTI BHAWAN"
Modified,01063,contact,06685-220740,
Modified,05413,address.line1,CHAHAL BHAWAN,SUKH SHANTI BHAWAN
Modified,01777,mobile,"9348744280, 9439949601",9348744280
Modified,01777,district,Baleshwar,BALASORE
Modified,01959,contact,02679- 225344,
Modified,00454,name,SARJAPUR,BENGALURU SARJAPUR
Modified,00454,mobile,9715080009,8105711735
Modified,00454,address.city,SARJAPUR,BENGALURU
Modified,05638,coords,"['30.3681700000', '77.8607200000']","['30.3681170000', '77.8607570000']"
Modified,05638,address.line3,SELAQUI,NEAR OLD WATER TANK
Modified,05638,address.line2,"HARIPUR MARG, NEAR OLD WATER TANK",HARIPUR MARG
Modified,01210,contact,08380-222498,
Modified,03870,mobile,8618263064,9902625832
Modified,02641,mobile,9427534230,"9427534230, 9537303850"
Modified,02641,contact,2676-243611,
Modified,04365,email,,dhandhuka@bkivv.org
Modified,04580,mobile,7077467675,"7077467675, 8328877462"
Modified,04580,contact,8328877462,
Modified,02643,mobile,9427419721,"9427419721, 9090809078"
Modified,02401,contact,01425-284820,
Modified,04626,address.line2,KUNDERA DANGUR DERA WALI DHANI,"KUNDERA DANGUR DERA WALI DHANI, KUNDERA ROAD"
Modified,04626,address.line1,PRABHU VARDAN BHAWAN,"PRABHU VARDAN BHAWAN, PLOT NO-1"
Modified,01243,district_id,175,5359
Modified,01243,mobile,9141023249,"7019159006, 7406070376"
Modified,01243,district,BALLARI,VIJAYANAGARA
Modified,04164,name,IEET,IEET (DHARASHIV)
Modified,04164,coords,"['18.6213820000', '75.6011349000']","['18.6239570000', '75.5958220000']"
Modified,04164,mobile,"9421357597,  9960759980","9421357597, 8208831544"
Modified,04164,district,Osmanabad,DHARASHIV
Modified,04164,address.line3,"TAL: BHOOM, MAIN ROAD",TAL: BHOOM
Modified,04164,address.line2,"NEAR BUS STAND, SIDDHESHWAR TEMPLE AREA","NEAR BANK OF MAHARASHTRA, SHIKSHAK COLONY"
Modified,04164,address.line1,"H NO: 1348, DAMBARE BUILDING",BRAHMA KUMARIS
Modified,04331,mobile,"9439577069,  8280005764",8280005764
Modified,00373,mobile,9902898232,"9902898232, 9902843662"
Modified,00373,address.line2,BASAVA NAGAR,"BASAVA NAGAR, AGMC ROAD"
Modified,00373,contact,08350-271053,
Modified,01212,address.line2,BEHIND AKKA MAHADEVI TEMPLE,"BEHIND AKKA MAHADEVI TEMPLE, GOUDAR BHAVI STREET"
Modified,05195,mobile,"8971246589, 6361145546",9900860100
Modified,03147,mobile,9985570469,8686503063
Modified,04721,coords,"['18.9996750000', '84.5709640000']","['19.0004870000', '84.5719110000']"
Modified,04721,address.line3,"PO: M.S.PALLI, TAL: KANCHILI","M.S.PALLI ROAD, TAL: KANCHILI"
Modified,04721,address.line2,NEAR POST OFFICE,SHIVA BHAGIRATHI NAGAR
Modified,04721,address.line1,"H NO: 2.628, MAIN ROAD","H NO: 3-1, GYAN VIGYAN BHAWAN"
Modified,03160,email,,pallimore@bkivv.org
Modified,01568,name,BHIWANI SECTOR-13,BHIWANI SECTOR 13
Modified,01568,coords,"['28.8173530000', '76.1403350000']","['28.8138590000', '76.1364820000']"
Modified,01568,mobile,"8901352834,8901103488","9588361348, 8901103488"
Modified,01568,email,mgroad.bwn@bkivv.org,sector13.bwn@bkivv.org
Modified,01568,address.line2,"NEAR COMMUNITY HALL, SECTOR-13 ROAD",NEAR HUDA MARKET
Modified,01568,address.line1,"H NO: 2356, HUDA","H NO: 1639, HUDA"
Modified,01568,contact,01664-256204,
Modified,02506,address.line3,TEH: KAMREJ,TEH: ABRAMA
Modified,01908,name,PATTI MUGLA WALA MOHALLA,PATTI MUGLAWALA MOHALLA
Modified,01908,mobile,"9464749575, 8360832354","9464749575, 8360832354, 6239270281"
Modified,01908,address.line3,NEAR NIRANJAN SINGH (MLA) HOUSE,MUGLAWALA MOHALLA
Modified,01908,address.line2,WARD NO-9,"WARD NO-9, NEAR NIRANJAN SINGH (MLA) HOUSE"
Modified,05099,mobile,"9348147634, 8637240125",7008862962
Modified,05099,address.line1,HOUSE OF MANMATH DAS,"H NO: 348, HOUSE OF MANMATH DAS"
Modified,05376,mobile,"9337200715, 8763306931","9337200715, 9438677604"
Modified,01415,contact,04265- 221656,
Modified,01227,district_id,175,5359
Modified,01227,mobile,8277675129,"8277675129, 9141023249"
Modified,01227,district,BALLARI,VIJAYANAGARA
Modified,00452,mobile,9448904563,"9380486676, 9448904563"
Modified,00452,address.line2,"4TH CROSS, NEAR OMEGA HOSPITAL",NEAR OMEGA HOSPITAL
Modified,00452,address.line1,"S.F.S. B-1/9, 12TH,B MAIN ROAD","S.F.S. B-1/9, 12TH B MAIN ROAD"
Modified,01712,mobile,9845288745,"8949606942, 9353773857"
Modified,01712,address.line2,BRAHMA KUMARIS NAGAR,NEAR DEVRAJ ARASU VEGITABLE MARKET
Modified,01712,address.line1,I.V.V. ROAD,"I.V.V. ROAD, BRAHMA KUMARIS NAGAR"
Modified,01712,contact,08535- 222745,
Modified,02465,address.line3,GAJENDRAGAD ROAD,BEWOOR ROAD
Modified,02465,address.line1,H.NO:332/32,H.NO: 332/32
Modified,02465,contact,08534-220177,
Modified,02865,address.line3,VINZOL,"S.P. RING ROAD, VINZOL"
Modified,03425,coords,"['29.9676440000', '76.8566452000']","['29.9696900000', '76.8578400000']"
Modified,03425,mobile,"9467052337, 9306211968","8295334509, 9467052337"
Modified,03425,address.line1,H.NO: 1263,H.NO: 964
Modified,03035,name,SORO,SORO (BALASORE)
Modified,03035,mobile,9437754851,8594836265
Modified,03035,district,Baleshwar,BALASORE
Modified,04530,mobile,9467950410,"9467950410, 7015465194"
Modified,04527,coords,"['27.0197260000', '75.0014110000']","['27.0342950000', '74.9876670000']"
Modified,04527,mobile,"9413323912,  7976654212","9413323912, 7976654212"
Modified,04527,address.line3,TAL: NAGAUR,"NAWA CITY, TAL: NAGAUR"
Modified,04527,address.line2,"NEAR SBI BANK, OFF: RAM MARKET ROAD, NAWA CITY","OPP PANCHAYAT SAMITI, VINAYAK NAGAR"
Modified,04527,address.line1,"H NO: 201, ADARSH NAGAR","PLOT NO: 13,14, ATAM ANUBHUTI KUNJ"
Modified,04678,name,RUPSA,RUPSA (BALASORE)
Modified,04678,district,Baleshwar,BALASORE
Modified,04467,coords,"['22.1222395000', '77.9990180000']","['22.1208750000', '78.0010390000']"
Modified,04467,mobile,"8989413155, 9406938755",8989413155
Modified,04467,address.line3,KANHAWADI ROAD,WARD NO 7
Modified,04467,address.line2,BHAWANI CHOWK,"BAHRIDHANA ROAD, SHIVAJI WARD"
Modified,04467,address.line1,H NO: 45,PRABHU UPHAR
Modified,00450,contact,"080- 23443988, 23468545",080- 23443988
Modified,04542,name,THIMMASANDRA,BENGALURU THIMMASANDRA
Modified,04542,address.city,THIMMASANDRA,BENGALURU
Modified,00261,contact,2676-236021,
Modified,00120,mobile,"9658927696, 9337248132","9658927696, 6370385558"
Modified,00120,contact,06646-231387,
Modified,03269,contact,0281-2230293,
Modified,01588,mobile,"9602048345, 8686882958","9602048345, 8696882958"
Modified,02200,address.line2,DHRAOULLI ROAD,"OPP: SHIV MANDIR, DHRAOULLI ROAD"
Modified,02200,address.line1,"VISHWA SHANTI BHAWAN, OPP: SHIV MANDIR","VISHWA SHANTI BHAWAN, KHASRA NO:625/2/1/1"
Modified,02200,contact,01686-269574,
Modified,05080,coords,"['14.4221970000', '75.5135880000']","['14.4237370000', '75.5092390000']"
Modified,05080,mobile,"9916016261, 8073346815","7892573135, 9916016261"
Modified,05080,email,,rattihalli@bkivv.org
Modified,05080,address.line2,"MAIN ROAD, NEAR VEERABHADRESWAR TEMPLE","TARALUBALU BADAVANE, 1ST CROSS"
Modified,05080,address.line1,ABOVE VINAYAKA JEWELLERS BUILDING,"H.NO : 16, BRAHMA KUMARIS"
